URL,Method,POST Params,classification
http://placeholder.local/api/user/profile?passwd=admin,GET,{},0
http://placeholder.local/api/user/profile?path=1,GET,{},0
http://placeholder.local/fonts/main.svg,GET,{},1
http://placeholder.local/api/custom,POST,"{""data"": ""value""}",0
http://placeholder.local/js/bootstrap.min.ttf,GET,{},1
http://placeholder.local/api/config.json?id=1,GET,{},0
http://placeholder.local/api/log/add,POST,"{""data"": ""value""}",0
http://placeholder.local/fonts/vendor.woff2,GET,{},1
http://placeholder.local/attachment?filename=test.pdf,GET,{},0
http://placeholder.local/node_modules/lodash/2.chunk.tiff,GET,{},1
http://placeholder.local/api/api,GET,{},0
http://placeholder.local/api/products/63,GET,{},0
http://placeholder.local/media/jquery.min.css,GET,{},1
http://placeholder.local/styles/background.css,GET,{},1
http://placeholder.local/scripts/polyfills.jpeg,GET,{},1
http://placeholder.local/static/index.map,GET,{},1
http://placeholder.local/api/v1/auth,POST,"{""data"": ""value""}",0
http://placeholder.local/change-password,POST,"{""current"": ""old"", ""new"": ""new"", ""repeat"": ""new""}",0
http://placeholder.local/change-password,POST,"{""current"": ""old"", ""new"": ""new"", ""repeat"": ""new""}",0
http://placeholder.local/api/data?goto=null,GET,{},0
http://placeholder.local/node_modules/react/runtime.ttf,GET,{},1
http://placeholder.local/api/recycles/139,GET,{},0
http://placeholder.local/vendor/vendor.woff,GET,{},1
http://placeholder.local/api/orders/49,GET,{},0
http://placeholder.local/v1/resources,POST,"{""data"": ""value""}",0
http://placeholder.local/api/orders/89,GET,{},0
http://placeholder.local/public/main.css,GET,{},1
http://placeholder.local/fonts/main.ico,GET,{},1
http://placeholder.local/lib/index.png,GET,{},1
http://placeholder.local/api/v1/geoip,POST,"{""data"": ""value""}",0
http://placeholder.local/api/data?proxy=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/dist/jquery.min.eot,GET,{},1
http://placeholder.local/rest/products/search?q=1=1,GET,{},0
http://placeholder.local/v1/profile,POST,"{""data"": ""value""}",0
http://placeholder.local/media/background.gif,GET,{},1
http://placeholder.local/static/app.d4e5f6.css,GET,{},1
http://placeholder.local/dist/2.chunk.woff2,GET,{},1
http://placeholder.local/api/v2/swagger.yaml?id=1,GET,{},0
http://placeholder.local/redirect?url=https://evil.com,GET,{},0
http://placeholder.local/static/bundle.js,GET,{},1
http://placeholder.local/scripts/chunk-vendors.ico,GET,{},1
http://placeholder.local/rest/user/14,GET,{},0
http://placeholder.local/static/index.eot,GET,{},1
http://placeholder.local/api/feedbacks/10,GET,{},0
http://placeholder.local/doc?id=1,GET,{},0
http://placeholder.local/styles/jquery.min.eot,GET,{},1
http://placeholder.local/media/polyfills.ttf,GET,{},1
http://placeholder.local/api/basket/132/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/complaints/114,GET,{},0
http://placeholder.local/robots.txt,GET,{},1
http://placeholder.local/assets/vendor.js,GET,{},1
http://placeholder.local/rest/user/82,GET,{},0
http://placeholder.local/api/users/89,GET,{},0
http://placeholder.local/fonts/app.ico,GET,{},1
http://placeholder.local/api/data?id=null,GET,{},0
http://placeholder.local/node_modules/lodash/jquery.min.jpg,GET,{},1
http://placeholder.local/scripts/bootstrap.min.svg,GET,{},1
http://placeholder.local/node_modules/lodash/index.woff,GET,{},1
http://placeholder.local/api/data?fetch=file:///etc/passwd,GET,{},0
http://placeholder.local/css/vue.min.gif,GET,{},1
http://placeholder.local/api/v1/account/users,POST,"{""data"": ""value""}",0
http://placeholder.local/images/react.production.min.ico,GET,{},1
http://placeholder.local/api/settings,GET,{},0
http://placeholder.local/media/logo.gif,GET,{},1
http://placeholder.local/admin/products,GET,{},0
http://placeholder.local/api/orders/136,GET,{},0
http://placeholder.local/rest/user/98,GET,{},0
http://placeholder.local/api/complaints/92,GET,{},0
http://placeholder.local/api/v1/stat,POST,"{""data"": ""value""}",0
http://placeholder.local/api/orders/66,GET,{},0
http://placeholder.local/js/theme.mjs,GET,{},1
http://placeholder.local/images/logo.js,GET,{},1
http://placeholder.local/images/icons.tiff,GET,{},1
http://placeholder.local/api/auth,POST,"{""data"": ""value""}",0
http://placeholder.local/.htaccess,GET,{},1
http://placeholder.local/api/users/23,GET,{},0
http://placeholder.local/vendor/react.production.min.eot,GET,{},1
http://placeholder.local/api/data?email=test,GET,{},0
http://placeholder.local/node_modules/react/index.gif,GET,{},1
http://placeholder.local/rest/user/70,GET,{},0
http://placeholder.local/vendor/chunk-vendors.bmp,GET,{},1
http://placeholder.local/css/background.jpeg,GET,{},1
http://placeholder.local/js/styles.jpeg,GET,{},1
http://placeholder.local/css/2.chunk.eot,GET,{},1
http://placeholder.local/dist/2.chunk.jpeg,GET,{},1
http://placeholder.local/images/icons.avif,GET,{},1
http://placeholder.local/assets/theme.woff2,GET,{},1
http://placeholder.local/node_modules/lodash/main.avif,GET,{},1
http://placeholder.local/api/cart/create?id=1,GET,{},0
http://placeholder.local/api/complaints/26,GET,{},0
http://placeholder.local/public/vue.min.eot,GET,{},1
http://placeholder.local/lib/jquery.min.ttf,GET,{},1
http://placeholder.local/node_modules/lodash/bundle.ttf,GET,{},1
http://placeholder.local/api/v1/guides,GET,{},0
http://placeholder.local/api/products/57,GET,{},0
http://placeholder.local/swagger.json,GET,{},0
http://placeholder.local/assets/bundle.avif,GET,{},1
http://placeholder.local/api/v2/pages?id=1,GET,{},0
http://placeholder.local/lib/styles.ttf,GET,{},1
http://placeholder.local/v2/script?id=1,GET,{},0
http://placeholder.local/img/react.production.min.avif,GET,{},1
http://placeholder.local/api/data?callback=1,GET,{},0
http://placeholder.local/rest/user/change-password,GET,{},0
http://placeholder.local/js/bundle.eot,GET,{},1
http://placeholder.local/actuator/beans,GET,{},0
http://placeholder.local/node_modules/lodash/logo.gif,GET,{},1
http://placeholder.local/redirect?target=https://github.com/juice-shop,GET,{},0
http://placeholder.local/api/products/39,GET,{},0
http://placeholder.local/api/orders/65,GET,{},0
http://placeholder.local/js/chunk-vendors.mjs,GET,{},1
http://placeholder.local/node_modules/lodash/runtime.eot,GET,{},1
http://placeholder.local/node_modules/react/angular.min.js,GET,{},1
http://placeholder.local/api/feedbacks/143,GET,{},0
http://placeholder.local/vendor/vendor.tiff,GET,{},1
http://placeholder.local/node_modules/react/background.bmp,GET,{},1
http://placeholder.local/dist/jquery.min.mjs,GET,{},1
http://placeholder.local/redirect?target=javascript:alert(1),GET,{},0
http://placeholder.local/public/styles.gif,GET,{},1
http://placeholder.local/scripts/logo.png,GET,{},1
http://placeholder.local/v1/actors,POST,"{""data"": ""value""}",0
http://placeholder.local/images/icons.jpeg,GET,{},1
http://placeholder.local/api/login,POST,"{""username"": ""admin"", ""password"": ""password""}",0
http://placeholder.local/api/fileupload,POST,{},0
http://placeholder.local/dist/runtime.tiff,GET,{},1
http://placeholder.local/static/react.production.min.css,GET,{},1
http://placeholder.local/api/redirect?back=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/redirect?dest=javascript:alert(1),GET,{},0
http://placeholder.local/rest/products/reviews,POST,"{""message"": ""test review"", ""author"": ""user@test.com""}",0
http://placeholder.local/styles/runtime.woff,GET,{},1
http://placeholder.local/rest/user/68,GET,{},0
http://placeholder.local/.htpasswd,GET,{},1
http://placeholder.local/media/vendor.woff2,GET,{},1
http://placeholder.local/node_modules/lodash/runtime.css,GET,{},1
http://placeholder.local/css/bundle.ttf,GET,{},1
http://placeholder.local/api/data?url=admin,GET,{},0
http://placeholder.local/v1/widgets,GET,{},0
http://placeholder.local/rest/user/46,GET,{},0
http://placeholder.local/oauth/token,POST,"{""grant_type"": ""client_credentials""}",0
http://placeholder.local/app.js.map,GET,{},1
http://placeholder.local/docker-compose.yml,GET,{},1
http://placeholder.local/v1/cookiesync?id=1,GET,{},0
http://placeholder.local/scripts/app.avif,GET,{},1
http://placeholder.local/dist/bundle.woff,GET,{},1
http://placeholder.local/api/feedbacks/68,GET,{},0
http://placeholder.local/public/theme.png,GET,{},1
http://placeholder.local/js/vue.min.svg,GET,{},1
http://placeholder.local/vendor/index.js,GET,{},1
http://placeholder.local/api/complaints/132,GET,{},0
http://placeholder.local/css/main.gif,GET,{},1
http://placeholder.local/api/basket/117/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/recycles/100,GET,{},0
http://placeholder.local/public/index.tiff,GET,{},1
http://placeholder.local/rest/user/74,GET,{},0
http://placeholder.local/api/products/51,GET,{},0
http://placeholder.local/img/icons.js,GET,{},1
http://placeholder.local/api/v2/jobs,POST,"{""data"": ""value""}",0
http://placeholder.local/api/user/profile?user_id=null,GET,{},0
http://placeholder.local/static/vendor.abc123.css.map,GET,{},1
http://placeholder.local/js/jquery.min.eot,GET,{},1
http://placeholder.local/api/data?return=test,GET,{},0
http://placeholder.local/api/basket/93/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/redirect?goto=https://github.com/juice-shop,GET,{},0
http://placeholder.local/v2/pub?id=1,GET,{},0
http://placeholder.local/static/react.production.min.svg,GET,{},1
http://placeholder.local/api/data?token=1,GET,{},0
http://placeholder.local/api/orders/83,GET,{},0
http://placeholder.local/api/orders/42,GET,{},0
http://placeholder.local/api/user/profile?pwd=1,GET,{},0
http://placeholder.local/static/theme.map,GET,{},1
http://placeholder.local/lib/vendor.tiff,GET,{},1
http://placeholder.local/dist/icons.woff2,GET,{},1
http://placeholder.local/sitemap.xml,GET,{},1
http://placeholder.local/api/feedbacks/122,GET,{},0
http://placeholder.local/v1/,GET,{},0
http://placeholder.local/api/logout?id=1,GET,{},0
http://placeholder.local/api/basket/21/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/media/bundle.webp,GET,{},1
http://placeholder.local/assets/vendor.map,GET,{},1
http://placeholder.local/redirect?return=https://github.com/juice-shop,GET,{},0
http://placeholder.local/css/bundle.avif,GET,{},1
http://placeholder.local/api/basket/104/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/v1/resources?id=1,GET,{},0
http://placeholder.local/fonts/react.production.min.svg,GET,{},1
http://placeholder.local/api/orders/34,GET,{},0
http://placeholder.local/api/recycles/48,GET,{},0
http://placeholder.local/lib/jquery.min.eot,GET,{},1
http://placeholder.local/api/recycles/98,GET,{},0
http://placeholder.local/vendor/react.production.min.svg,GET,{},1
http://placeholder.local/rest/user/130,GET,{},0
http://placeholder.local/vendor/main.svg,GET,{},1
http://placeholder.local/css/bundle.woff,GET,{},1
http://placeholder.local/api/products/55,GET,{},0
http://placeholder.local/api/complaints/78,GET,{},0
http://placeholder.local/img/bootstrap.min.jpeg,GET,{},1
http://placeholder.local/api/data?pwd=test,GET,{},0
http://placeholder.local/vendor/logo.gif,GET,{},1
http://placeholder.local/api/basket/82/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/public/theme.tiff,GET,{},1
http://placeholder.local/media/styles.css,GET,{},1
http://placeholder.local/node_modules/lodash/app.eot,GET,{},1
http://placeholder.local/attachment?filename=test.pdf,GET,{},0
http://placeholder.local/build/index.bmp,GET,{},1
http://placeholder.local/static/theme.css,GET,{},1
http://placeholder.local/img/polyfills.woff,GET,{},1
http://placeholder.local/img/vendor.woff2,GET,{},1
http://placeholder.local/images/vue.min.tiff,GET,{},1
http://placeholder.local/img/vendor.bmp,GET,{},1
http://placeholder.local/api/data?redirect=null,GET,{},0
http://placeholder.local/service-worker.js,GET,{},1
http://placeholder.local/api/login,POST,"{""username"": ""admin"", ""password"": ""password""}",0
http://placeholder.local/img/theme.eot,GET,{},1
http://placeholder.local/images/vendor.jpg,GET,{},1
http://placeholder.local/v1/cookiesync,GET,{},0
http://placeholder.local/scripts/polyfills.png,GET,{},1
http://placeholder.local/assets/vue.min.jpg,GET,{},1
http://placeholder.local/api/products/17,GET,{},0
http://placeholder.local/media/polyfills.css,GET,{},1
http://placeholder.local/api/Recycles,POST,"{""AddressId"": ""1"", ""quantity"": ""2"", ""isPickup"": ""true""}",0
http://placeholder.local/css/icons.woff2,GET,{},1
http://placeholder.local/build/app.webp,GET,{},1
http://placeholder.local/api/widget,POST,"{""data"": ""value""}",0
http://placeholder.local/node_modules/react/2.chunk.map,GET,{},1
http://placeholder.local/api/user/profile?api_key=admin,GET,{},0
http://placeholder.local/api/user/profile?auth=1,GET,{},0
http://placeholder.local/images/app.tiff,GET,{},1
http://placeholder.local/api/v1/account/user/resend-verification,GET,{},0
http://placeholder.local/api/files/upload,POST,{},0
http://placeholder.local/build/app.gif,GET,{},1
http://placeholder.local/login,POST,"{""email"": ""test@test.com"", ""password"": ""test""}",0
http://placeholder.local/static/index.jpeg,GET,{},1
http://placeholder.local/api/orders/9,GET,{},0
http://placeholder.local/scripts/main.js,GET,{},1
http://placeholder.local/api/data?host=http://internal.service.local/api,GET,{},0
http://placeholder.local/api/modules,GET,{},0
http://placeholder.local/build/styles.map,GET,{},1
http://placeholder.local/fonts/app.jpg,GET,{},1
http://placeholder.local/api/data?userid=1,GET,{},0
http://placeholder.local/css/angular.min.jpg,GET,{},1
http://placeholder.local/assets/chunk-vendors.svg,GET,{},1
http://placeholder.local/api/products/24,GET,{},0
http://placeholder.local/images/bundle.css,GET,{},1
http://placeholder.local/js/chunk-vendors.woff,GET,{},1
http://placeholder.local/css/icons.ico,GET,{},1
http://placeholder.local/v2/track?id=1,GET,{},0
http://placeholder.local/api/v1/delta/userAssets,GET,{},0
http://placeholder.local/api/batch?id=1,GET,{},0
http://placeholder.local/assets/bootstrap.min.css,GET,{},1
http://placeholder.local/api/complaints/122,GET,{},0
http://placeholder.local/redirect?redirect=https://github.com/juice-shop,GET,{},0
http://placeholder.local/assets/theme.css,GET,{},1
http://placeholder.local/service-worker.js,GET,{},1
http://placeholder.local/node_modules/lodash/app.png,GET,{},1
http://placeholder.local/rest/user/64,GET,{},0
http://placeholder.local/styles/jquery.min.avif,GET,{},1
http://placeholder.local/dist/angular.min.woff,GET,{},1
http://placeholder.local/public/jquery.min.png,GET,{},1
http://placeholder.local/api/menus,GET,{},0
http://placeholder.local/api/Quantitys,POST,"{""ProductId"": ""1"", ""quantity"": ""3""}",0
http://placeholder.local/api/recycles/107,GET,{},0
http://placeholder.local/assets/styles.jpg,GET,{},1
http://placeholder.local/api/products/search?q=admin,GET,{},0
http://placeholder.local/media/styles.avif,GET,{},1
http://placeholder.local/rest/user/147,GET,{},0
http://placeholder.local/img/bootstrap.min.bmp,GET,{},1
http://placeholder.local/assets/angular.min.avif,GET,{},1
http://placeholder.local/node_modules/react/angular.min.jpg,GET,{},1
http://placeholder.local/api/complaints/135,GET,{},0
http://placeholder.local/images/styles.jpeg,GET,{},1
http://placeholder.local/lib/vue.min.gif,GET,{},1
http://placeholder.local/img/polyfills.jpg,GET,{},1
http://placeholder.local/api/data?userid=null,GET,{},0
http://placeholder.local/api/feedbacks/103,GET,{},0
http://placeholder.local/api/token?id=1,GET,{},0
http://placeholder.local/fonts/logo.eot,GET,{},1
http://placeholder.local/img/index.jpeg,GET,{},1
http://placeholder.local/api/v1/articles.json,GET,{},0
http://placeholder.local/js/styles.woff2,GET,{},1
http://placeholder.local/img/angular.min.jpeg,GET,{},1
http://placeholder.local/api/recycles/41,GET,{},0
http://placeholder.local/api/orders/131,GET,{},0
http://placeholder.local/lib/bundle.jpg,GET,{},1
http://placeholder.local/build/angular.min.eot,GET,{},1
http://placeholder.local/public/vue.min.map,GET,{},1
http://placeholder.local/media/chunk-vendors.svg,GET,{},1
http://placeholder.local/node_modules/lodash/vendor.svg,GET,{},1
http://placeholder.local/vendor/runtime.js,GET,{},1
http://placeholder.local/change-password,POST,"{""current"": ""old"", ""new"": ""new"", ""repeat"": ""new""}",0
http://placeholder.local/build/theme.avif,GET,{},1
http://placeholder.local/api/recycles/69,GET,{},0
http://placeholder.local/api/log/add?id=1,GET,{},0
http://placeholder.local/public/polyfills.tiff,GET,{},1
http://placeholder.local/styles/chunk-vendors.jpg,GET,{},1
http://placeholder.local/js/vue.min.jpeg,GET,{},1
http://placeholder.local/api/users/60,GET,{},0
http://placeholder.local/rest/user/28,GET,{},0
http://placeholder.local/api/data?authorization=admin,GET,{},0
http://placeholder.local/styles/bundle.gif,GET,{},1
http://placeholder.local/api/data?session=admin,GET,{},0
http://placeholder.local/api/data?dest=null,GET,{},0
http://placeholder.local/api/v1/account/users/password,GET,{},0
http://placeholder.local/docs,POST,"{""data"": ""value""}",0
http://placeholder.local/admin/users,GET,{},0
http://placeholder.local/v1/integrations,GET,{},0
http://placeholder.local/img/icons.ico,GET,{},1
http://placeholder.local/api/recycles/115,GET,{},0
http://placeholder.local/media/bundle.bmp,GET,{},1
http://placeholder.local/build/bundle.css,GET,{},1
http://placeholder.local/api/data?dest=1,GET,{},0
http://placeholder.local/api/user/profile?pwd=test,GET,{},0
http://placeholder.local/static/theme.jpeg,GET,{},1
http://placeholder.local/api/admin/users,GET,{},0
http://placeholder.local/api/v1/log,POST,"{""data"": ""value""}",0
http://placeholder.local/build/runtime.eot,GET,{},1
http://placeholder.local/api/config,GET,{},0
http://placeholder.local/dist/vendor.bmp,GET,{},1
http://placeholder.local/api/data?path=http://127.0.0.1:6379/,GET,{},0
http://placeholder.local/js/main.svg,GET,{},1
http://placeholder.local/build/bundle.woff2,GET,{},1
http://placeholder.local/rest/user/30,GET,{},0
http://placeholder.local/api/feedbacks/14,GET,{},0
http://placeholder.local/api/data?csrf=1,GET,{},0
http://placeholder.local/scripts/angular.min.css,GET,{},1
http://placeholder.local/media/react.production.min.css,GET,{},1
http://placeholder.local/api/jsonpcallback?id=1,GET,{},0
http://placeholder.local/media/background.mjs,GET,{},1
http://placeholder.local/node_modules/react/icons.webp,GET,{},1
http://placeholder.local/api/servers,GET,{},0
http://placeholder.local/vendor/logo.woff,GET,{},1
http://placeholder.local/api/v1/account/userPreferences,GET,{},0
http://placeholder.local/api/v1/stat?id=1,GET,{},0
http://placeholder.local/images/react.production.min.webp,GET,{},1
http://placeholder.local/node_modules/lodash/2.chunk.js,GET,{},1
http://placeholder.local/api/data?apikey=test,GET,{},0
http://placeholder.local/js/background.ico,GET,{},1
http://placeholder.local/lib/bundle.woff,GET,{},1
http://placeholder.local/build/jquery.min.mjs,GET,{},1
http://placeholder.local/api/recycles/13,GET,{},0
http://placeholder.local/img/icons.gif,GET,{},1
http://placeholder.local/api/v1/swagger.yaml?id=1,GET,{},0
http://placeholder.local/static/styles.abcdef0.css.map,GET,{},1
http://placeholder.local/v1/button,POST,"{""data"": ""value""}",0
http://placeholder.local/scripts/theme.js,GET,{},1
http://placeholder.local/lib/main.avif,GET,{},1
http://placeholder.local/dist/logo.jpeg,GET,{},1
http://placeholder.local/api/basket/87/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/products/115,GET,{},0
http://placeholder.local/api/v2/bid?id=1,GET,{},0
http://placeholder.local/api/feedbacks/36,GET,{},0
http://placeholder.local/api/user/profile?target=test,GET,{},0
http://placeholder.local/assets/react.production.min.woff2,GET,{},1
http://placeholder.local/api/user/profile?auth=admin,GET,{},0
http://placeholder.local/oauth/token,POST,"{""grant_type"": ""client_credentials""}",0
http://placeholder.local/manifest.json,GET,{},1
http://placeholder.local/api/videos,POST,"{""data"": ""value""}",0
http://placeholder.local/rest/user/111,GET,{},0
http://placeholder.local/api/login,POST,"{""username"": ""admin"", ""password"": ""password""}",0
http://placeholder.local/build/vue.min.woff,GET,{},1
http://placeholder.local/images/background.tiff,GET,{},1
http://placeholder.local/redirect?url=http://localhost/admin,GET,{},0
http://placeholder.local/api/user/profile?secret=admin,GET,{},0
http://placeholder.local/v1/users/1?id=1,GET,{},0
http://placeholder.local/img/jquery.min.woff2,GET,{},1
http://placeholder.local/api/products/12,GET,{},0
http://placeholder.local/js/logo.woff2,GET,{},1
http://placeholder.local/redirect?target=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/admin/products,GET,{},0
http://placeholder.local/api/complaints/141,GET,{},0
http://placeholder.local/api/users/121,GET,{},0
http://placeholder.local/img/theme.bmp,GET,{},1
http://placeholder.local/api/export?type=users,GET,{},0
http://placeholder.local/api/v1/account/accounts/summaries,GET,{},0
http://placeholder.local/api/recycles/42,GET,{},0
http://placeholder.local/build/background.svg,GET,{},1
http://placeholder.local/rest/user/87,GET,{},0
http://placeholder.local/v1/event/permission,POST,"{""data"": ""value""}",0
http://placeholder.local/node_modules/lodash/main.woff2,GET,{},1
http://placeholder.local/api/basket/18/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/data?passwd=1,GET,{},0
http://placeholder.local/reset-password,POST,"{""token"": ""abc"", ""password"": ""newpass""}",0
http://placeholder.local/v2/paymentform,GET,{},0
http://placeholder.local/api/oembed.json?id=1,GET,{},0
http://placeholder.local/lib/polyfills.tiff,GET,{},1
http://placeholder.local/public/index.woff,GET,{},1
http://placeholder.local/api/export?type=users,GET,{},0
http://placeholder.local/api/files/upload,POST,{},0
http://placeholder.local/api/user/profile?return=null,GET,{},0
http://placeholder.local/api/complaints/59,GET,{},0
http://placeholder.local/api/recycles/114,GET,{},0
http://placeholder.local/scripts/main.avif,GET,{},1
http://placeholder.local/vendor/runtime.woff,GET,{},1
http://placeholder.local/doc,GET,{},0
http://placeholder.local/actuator/env,GET,{},0
http://placeholder.local/api/recycles/87,GET,{},0
http://placeholder.local/js/background.webp,GET,{},1
http://placeholder.local/build/bundle.avif,GET,{},1
http://placeholder.local/js/polyfills.png,GET,{},1
http://placeholder.local/rest/admin/application-configuration,GET,{},0
http://placeholder.local/api/swagger/ui/index?id=1,GET,{},0
http://placeholder.local/api/basket/144/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/css/styles.gif,GET,{},1
http://placeholder.local/api/products/23,GET,{},0
http://placeholder.local/scripts/background.webp,GET,{},1
http://placeholder.local/download?file=report.pdf,GET,{},0
http://placeholder.local/api/basket/12/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/v2/optimize,POST,"{""data"": ""value""}",0
http://placeholder.local/node_modules/react/vendor.tiff,GET,{},1
http://placeholder.local/api/complaints/47,GET,{},0
http://placeholder.local/css/app.js,GET,{},1
http://placeholder.local/api/v2/pub?id=1,GET,{},0
http://placeholder.local/api/user/profile?key=null,GET,{},0
http://placeholder.local/node_modules/react/jquery.min.svg,GET,{},1
http://placeholder.local/fonts/logo.woff2,GET,{},1
http://placeholder.local/robots.txt,GET,{},1
http://placeholder.local/rest/user/118,GET,{},0
http://placeholder.local/admin/logs,GET,{},0
http://placeholder.local/api/users/104,GET,{},0
http://placeholder.local/css/theme.js,GET,{},1
http://placeholder.local/assets/main.css,GET,{},1
http://placeholder.local/docker-compose.yml,GET,{},1
http://placeholder.local/img/chunk-vendors.svg,GET,{},1
http://placeholder.local/api/data?uri=http://localhost:8080/admin,GET,{},0
http://placeholder.local/assets/jquery.min.png,GET,{},1
http://placeholder.local/node_modules/react/jquery.min.avif,GET,{},1
http://placeholder.local/api/complaints/1000,GET,{},0
http://placeholder.local/api/users?username='; DROP TABLE,GET,{},0
http://placeholder.local/api/data?remote=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/static/2.chunk.mjs,GET,{},1
http://placeholder.local/scripts/vue.min.jpg,GET,{},1
http://placeholder.local/rest/user/148,GET,{},0
http://placeholder.local/workbox-*.js,GET,{},1
http://placeholder.local/api/v2/tickets,GET,{},0
http://placeholder.local/lib/index.woff,GET,{},1
http://placeholder.local/public/jquery.min.bmp,GET,{},1
http://placeholder.local/api/logout,GET,{},0
http://placeholder.local/media/vendor.avif,GET,{},1
http://placeholder.local/.babelrc,GET,{},1
http://placeholder.local/media/react.production.min.svg,GET,{},1
http://placeholder.local/v1/metrics,GET,{},0
http://placeholder.local/assets/bootstrap.min.jpeg,GET,{},1
http://placeholder.local/api/plugin/details,POST,"{""data"": ""value""}",0
http://placeholder.local/api/users/current,GET,{},0
http://placeholder.local/vendor/bootstrap.min.ico,GET,{},1
http://placeholder.local/vendor/vendor.jpeg,GET,{},1
http://placeholder.local/api/orders/87,GET,{},0
http://placeholder.local/api/user/profile?secret=test,GET,{},0
http://placeholder.local/api/v1/category,GET,{},0
http://placeholder.local/api/export?format=csv,GET,{},0
http://placeholder.local/v1/activityLogs?id=1,GET,{},0
http://placeholder.local/scripts/jquery.min.webp,GET,{},1
http://placeholder.local/img/logo.bmp,GET,{},1
http://placeholder.local/css/runtime.ttf,GET,{},1
http://placeholder.local/scripts/styles.woff2,GET,{},1
http://placeholder.local/api/v1/account/accounts,POST,"{""data"": ""value""}",0
http://placeholder.local/rest/user/58,GET,{},0
http://placeholder.local/api/products/140,GET,{},0
http://placeholder.local/media/app.js,GET,{},1
http://placeholder.local/css/bootstrap.min.svg,GET,{},1
http://placeholder.local/rest/user/48,GET,{},0
http://placeholder.local/assets/runtime.tiff,GET,{},1
http://placeholder.local/redirect?next=http://169.254.169.254/latest/meta-data/,GET,{},0
http://placeholder.local/static/vue.min.js,GET,{},1
http://placeholder.local/api/feedbacks/96,GET,{},0
http://placeholder.local/assets/app.mjs,GET,{},1
http://placeholder.local/fonts/runtime.webp,GET,{},1
http://placeholder.local/api/users/19,GET,{},0
http://placeholder.local/static/jquery.min.jpg,GET,{},1
http://placeholder.local/scripts/bootstrap.min.bmp,GET,{},1
http://placeholder.local/static/bootstrap.min.woff,GET,{},1
http://placeholder.local/build/jquery.min.ico,GET,{},1
http://placeholder.local/api/complaints/74,GET,{},0
http://placeholder.local/api/orders/142,GET,{},0
http://placeholder.local/api/data?passwd=null,GET,{},0
http://placeholder.local/api/user/profile?apikey=null,GET,{},0
http://placeholder.local/api/auth/logout,GET,{},0
http://placeholder.local/build/bundle.map,GET,{},1
http://placeholder.local/dist/angular.min.ttf,GET,{},1
http://placeholder.local/css/jquery.min.ico,GET,{},1
http://placeholder.local/assets/jquery.min.woff2,GET,{},1
http://placeholder.local/api/feedbacks/32,GET,{},0
http://placeholder.local/api/data?src=test,GET,{},0
http://placeholder.local/api/complaints/83,GET,{},0
http://placeholder.local/api/download?path=../../etc/passwd,GET,{},0
http://placeholder.local/api/products/21,GET,{},0
http://placeholder.local/api/feedbacks/101,GET,{},0
http://placeholder.local/api/recycles/37,GET,{},0
http://placeholder.local/logout,GET,{},0
http://placeholder.local/rest/admin/application-configuration,GET,{},0
http://placeholder.local/img/angular.min.ttf,GET,{},1
http://placeholder.local/api/basket/26/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/recycles/77,GET,{},0
http://placeholder.local/lib/polyfills.png,GET,{},1
http://placeholder.local/lib/polyfills.ttf,GET,{},1
http://placeholder.local/sw.js,GET,{},1
http://placeholder.local/images/vendor.ico,GET,{},1
http://placeholder.local/api/complaints/149,GET,{},0
http://placeholder.local/api/v1/tracking,POST,"{""data"": ""value""}",0
http://placeholder.local/api/data?secret=test,GET,{},0
http://placeholder.local/rest/user/whoami,GET,{},0
http://placeholder.local/api/v2/collector?id=1,GET,{},0
http://placeholder.local/img/vue.min.map,GET,{},1
http://placeholder.local/health,GET,{},0
http://placeholder.local/img/polyfills.map,GET,{},1
http://placeholder.local/vendor/runtime.png,GET,{},1
http://placeholder.local/public/chunk-vendors.svg,GET,{},1
http://placeholder.local/api/recycles/132,GET,{},0
http://placeholder.local/node_modules/lodash/runtime.webp,GET,{},1
http://placeholder.local/js/index.png,GET,{},1
http://placeholder.local/api/redirect?return=http://localhost/admin,GET,{},0
http://placeholder.local/api/products/104,GET,{},0
http://placeholder.local/js/angular.min.woff,GET,{},1
http://placeholder.local/js/index.mjs,GET,{},1
http://placeholder.local/scripts/vendor.woff2,GET,{},1
http://placeholder.local/rest/user/41,GET,{},0
http://placeholder.local/scripts/vendor.js,GET,{},1
http://placeholder.local/api/orders/64,GET,{},0
http://placeholder.local/api/feedbacks/4,GET,{},0
